epoch,train_logmel_l1,train_logmel_mse,train_energy_l1,train_onset_l1,train_loss,val_logmel_l1,val_logmel_mse,val_energy_l1,val_onset_l1,val_loss
21,0.06267001762241126,0.04127799500152469,3.1535694231987,0.26770048689842224,0.1758109257221222,0.060531011652201414,0.039009040123783055,2.9479337060451507,0.24615404918789863,0.16661216385662556
22,0.062355824664235115,0.04094675640016794,3.142948140859604,0.26776474210619927,0.17530397674441336,0.06332929626107216,0.03968738110736012,3.157765576839447,0.2513055235147476,0.16923343151807785
23,0.06236018109321594,0.04092093136906624,3.146066541671753,0.2673640768826008,0.17535255935788155,0.058636189699172975,0.03931916139088571,2.926950044631958,0.2462730409950018,0.16613862287253142
24,0.06189557230472565,0.04059072779119015,3.1187279002666473,0.26706088641285897,0.17431818625330925,0.055003028642386195,0.040564842773601416,3.031515764594078,0.24431585803627967,0.16983561858534812
25,0.06127636548131704,0.040035019781440494,3.076334180355072,0.26670863398909567,0.17299079486727714,0.05708897748962045,0.038029071358032525,2.8924842250347136,0.2452358951419592,0.1637492099776864
26,0.06152682267129421,0.04009999241679907,3.0977513864040374,0.2670186409652233,0.1734775177538395,0.06607670288532973,0.04079037174582481,3.295730024576187,0.2494874404370785,0.17140192702412604
27,0.06111358604580164,0.039507350755855444,3.034970365524292,0.26640353974699976,0.17215730902552603,0.06892317647114396,0.0435450102109462,3.590672315359116,0.25195033073425294,0.17743248552083968
28,0.06098312971740961,0.0396527877189219,3.0442872319221497,0.2664923955798149,0.1722166339457035,0.06160725403577089,0.03926448623649776,3.0468205547332765,0.24655477710068227,0.1666592598706484
29,0.06102439706772566,0.03945766451768577,3.050856621980667,0.2664358102679253,0.17200573928654195,0.05735618768259883,0.03824610025621951,2.915949448943138,0.2440951404720545,0.16422165859490634
30,0.060774330988526346,0.0391660026460886,3.019348397731781,0.2667190171778202,0.17114720249176024,0.062161745969206095,0.03932558117434382,3.0675571072101593,0.24778928115963936,0.16767504826188087
31,0.06065977903455496,0.039043546982109545,2.997482261657715,0.2666001689732075,0.170661538541317,0.05809702318161726,0.03830623770132661,2.89156733751297,0.24525575049221515,0.16428783379495143
32,0.0601687409132719,0.03835905249603093,2.944050255060196,0.26594367128610613,0.1691432998776436,0.055455796383321286,0.042014524014666675,3.136535566449165,0.24528225138783455,0.1739640149846673
33,0.05989006491750479,0.03816723943315446,2.9347566719055176,0.26638617289066313,0.16850287401676178,0.0568513042666018,0.038987381607294085,2.974576849937439,0.2455064582079649,0.16611971348524093
