epoch,train_logmel_l1,train_logmel_mse,train_energy_l1,train_onset_l1,train_loss,val_logmel_l1,val_logmel_mse,val_energy_l1,val_onset_l1,val_loss
1,0.08200518564879894,0.087192705091089,5.6609184174537654,0.31904685354232787,0.08200518564879894,0.06908224284648895,0.06700617045164109,4.59449901342392,0.2750266394019127,0.06908224284648895
2,0.07063950596749782,0.06656311681121588,4.503590526103974,0.2932312452197075,0.07063950596749782,0.062774892821908,0.051388926552608606,3.5127492904663087,0.2614566035568714,0.062774892821908
3,0.06723042978346348,0.059606670156121255,4.119967386722565,0.28553477707505226,0.06723042978346348,0.05920698374509811,0.051287567093968395,3.6443209409713746,0.2558859360963106,0.05920698374509811
4,0.06475524728000163,0.055646628763526676,3.8849267740249633,0.28178716176748275,0.06475524728000163,0.05895911328494549,0.046480240779928864,3.1611159479618074,0.26117646381258963,0.05895911328494549
5,0.06368260280042887,0.05395741595700383,3.8250061707496643,0.2805281940996647,0.06368260280042887,0.05948608489707112,0.04304067733697593,2.9989930272102354,0.25978010296821596,0.05948608489707112
6,0.06259346500039101,0.051938683088868856,3.729105800628662,0.27946648731827733,0.06259346500039101,0.05862700868397951,0.04296304461546242,3.1322792387008667,0.2629523879289627,0.05862700868397951
7,0.06205986694991589,0.05102497969567776,3.6852027516365053,0.279564019292593,0.06205986694991589,0.05664625447243452,0.044903044728562234,3.2700985789299013,0.2563757517188787,0.05664625447243452
8,0.06155187837034464,0.05011569916829467,3.6376897826194763,0.27779215982556343,0.06155187837034464,0.06033500453457236,0.05555976666975766,4.236065176129341,0.2577279446274042,0.06033500453457236
9,0.06064879158884287,0.04871850340813398,3.5692128286361693,0.27726321342587473,0.06064879158884287,0.05505065118893981,0.044523448646068574,3.2864114356040957,0.2532235646992922,0.05505065118893981
10,0.06059688509255648,0.048792610265314576,3.5844260263442993,0.2773028492927551,0.06059688509255648,0.05476111413910985,0.04240141808521002,3.136942423582077,0.25366543367505073,0.05476111413910985
11,0.06007489650696516,0.04780541905574501,3.5381775493621825,0.27577235850691795,0.06007489650696516,0.056057457979768514,0.03963342407718301,2.8410146331787107,0.2550694939494133,0.056057457979768514
12,0.06001968007534742,0.04745122935622931,3.52708287525177,0.27637591427564623,0.06001968007534742,0.05580550162121654,0.04646267434116453,3.647705228328705,0.2512308873981237,0.05580550162121654
13,0.05945015489310026,0.046996461777016524,3.494005401134491,0.27533602830767634,0.05945015489310026,0.05482211641967297,0.040120980092324315,3.021850759983063,0.2553442853689194,0.05482211641967297
14,0.05924806781858206,0.046774047929793595,3.468398132801056,0.2749067671597004,0.05924806781858206,0.054497995506972076,0.04187854293733835,3.1140667164325713,0.25218483962118626,0.054497995506972076
15,0.05862896276265383,0.04580900266394019,3.407244719982147,0.27471827790141107,0.05862896276265383,0.05489054216071963,0.0456656362907961,3.4959462767839433,0.2518087536841631,0.05489054216071963
16,0.05871518018841743,0.045955730855464935,3.4298404850959776,0.2747543061673641,0.05871518018841743,0.05458868147805333,0.03898711585439742,2.8942915731668473,0.2538694180548191,0.05458868147805333
17,0.05840646640211344,0.04534339862689376,3.369507606506348,0.2740931659042835,0.05840646640211344,0.05415381109341979,0.040278128418140116,3.0128153383731844,0.2506591333448887,0.05415381109341979
18,0.05823021023720503,0.04518772069364786,3.3795414381027222,0.27385106924176217,0.05823021023720503,0.05661634474992752,0.038830678737722335,2.8993840754032134,0.25743589617311957,0.05661634474992752
19,0.058382991861552,0.04525496963970363,3.3871276478767394,0.2741571021974087,0.058382991861552,0.054365837816148996,0.043504282971844076,3.3273056918382644,0.24973095193505288,0.054365837816148996
20,0.05821684243530035,0.04526888302341103,3.3837002589702605,0.27375426736474034,0.05821684243530035,0.0542022661305964,0.03805010149255395,2.8484374314546583,0.2510710283368826,0.0542022661305964
