epoch,train_logmel_l1,train_logmel_mse,train_energy_l1,train_onset_l1,train_loss,val_logmel_l1,val_logmel_mse,val_energy_l1,val_onset_l1,val_loss
1,0.2664314527064562,0.42094186320900917,18.171207547187805,0.751661941409111,0.2664314527064562,0.10164703894406557,0.09044336248189211,6.679837346076965,0.38169895112514496,0.10164703894406557
2,0.10050222277641296,0.08755652140825987,5.525462806224823,0.34626220166683197,0.10050222277641296,0.09388642478734255,0.0832560621201992,5.573873370885849,0.33805033192038536,0.09388642478734255
3,0.0895756371319294,0.08308746898546815,5.440880119800568,0.3112498074769974,0.0895756371319294,0.08467812929302454,0.08127220207825303,4.820594429969788,0.29421117901802063,0.08467812929302454
4,0.08171768207103014,0.08174741361290216,5.547379702329636,0.29275212064385414,0.08171768207103014,0.0771983778104186,0.08049958222545683,5.021917879581451,0.2751700095832348,0.0771983778104186
5,0.07710963487625122,0.08067117817699909,5.311837434768677,0.2707402780652046,0.07710963487625122,0.07838098239153624,0.0802158156875521,4.857630610466003,0.25998041592538357,0.07838098239153624
6,0.07799133425578475,0.08084828197024763,5.374208152294159,0.2609278466552496,0.07799133425578475,0.08006960898637772,0.08238914399407804,6.280620813369751,0.2703165113925934,0.08006960898637772
7,0.07971972599625587,0.08188728522509336,5.597699463367462,0.26370298117399216,0.07971972599625587,0.07928093243390322,0.08143084193579853,4.901844680309296,0.26699397899210453,0.07928093243390322
8,0.0792219708673656,0.0818264246918261,5.725293338298798,0.27632419019937515,0.0792219708673656,0.07792103243991733,0.08210084470920265,6.078237950801849,0.28095071762800217,0.07792103243991733
9,0.07554743438959122,0.08072610851377249,5.210354566574097,0.26890789717435837,0.07554743438959122,0.07348551601171494,0.0796563564799726,5.095045059919357,0.26924837566912174,0.07348551601171494
10,0.07483112532645464,0.08106743590906262,5.558135271072388,0.2719492204487324,0.07483112532645464,0.07390680117532611,0.08102066535502672,5.213664770126343,0.2637629397213459,0.07390680117532611
11,0.07357349619269371,0.08037783857434988,5.230763733386993,0.26470788568258286,0.07357349619269371,0.07333637354895473,0.08014909503981471,5.028570622205734,0.2589926291257143,0.07333637354895473
12,0.0728394677862525,0.08074513636529446,5.374139726161957,0.2624639756977558,0.0728394677862525,0.07240544445812702,0.08085444429889321,5.5696059465408325,0.2664369698613882,0.07240544445812702
13,0.07161149196326733,0.0807170175248757,5.371442094445229,0.2624957384541631,0.07161149196326733,0.07220867136493325,0.08127159578725696,5.727791666984558,0.2660194765776396,0.07220867136493325
14,0.07106275670230389,0.08051219303160906,5.405332297086716,0.2643851712346077,0.07106275670230389,0.07185495598241687,0.08001061924733222,5.101650238037109,0.2618909440934658,0.07185495598241687
15,0.07113988418132067,0.08040089579299092,5.1947067975997925,0.2628149911761284,0.07113988418132067,0.07328494684770703,0.08141483017243445,5.82588455080986,0.2680630888789892,0.07328494684770703
16,0.07200940512120724,0.08107407949864864,5.510902285575867,0.26492538303136826,0.07200940512120724,0.07365004625171423,0.0807141528930515,5.031634747982025,0.2605439778417349,0.07365004625171423
17,0.07353634480386972,0.08105435268953443,5.5239139795303345,0.26396895200014114,0.07353634480386972,0.07310119736939669,0.0811992536764592,5.740250140428543,0.2674795463681221,0.07310119736939669
18,0.07196470769122243,0.08094513544347137,5.304184466600418,0.26224805042147636,0.07196470769122243,0.07240631151944399,0.0810314363334328,5.613175183534622,0.26740044727921486,0.07240631151944399
19,0.0722668832167983,0.08105039782822132,5.481380939483643,0.26683972403407097,0.0722668832167983,0.07312792958691716,0.08065204997546971,5.061395764350891,0.2635404486209154,0.07312792958691716
20,0.0725486846640706,0.08108175825327635,5.49626100063324,0.2650769427418709,0.0725486846640706,0.0724876569584012,0.08134838938713074,5.77698278427124,0.2668467443436384,0.0724876569584012
21,0.07134724780917168,0.08103594183921814,5.390572398900986,0.26536349207162857,0.07134724780917168,0.07201173109933734,0.08100637118332088,5.590558260679245,0.2679728101938963,0.07201173109933734
22,0.07139391358941793,0.08088681194931269,5.4216872453689575,0.26407844200730324,0.07139391358941793,0.07009560521692038,0.08069354481995106,5.2657434940338135,0.2604302912950516,0.07009560521692038
23,0.07181130815297365,0.08097070269286633,5.5280333161354065,0.26379283517599106,0.07181130815297365,0.07303248904645443,0.08090023952536285,5.096544295549393,0.2606418300420046,0.07303248904645443
24,0.0726825688034296,0.08073104824870825,5.108002960681915,0.26092416048049927,0.0726825688034296,0.07130857976153493,0.08083718153648078,5.505507528781891,0.2631097976118326,0.07130857976153493
25,0.070157156791538,0.08081159647554159,5.408520221710205,0.26093160919845104,0.070157156791538,0.07025028578937054,0.08054621866904199,5.3266173005104065,0.2621589321643114,0.07025028578937054
26,0.0705318977124989,0.08089301665313542,5.360555738210678,0.26529396139085293,0.0705318977124989,0.0713805709965527,0.08114623441360891,5.648657739162445,0.2679173853248358,0.0713805709965527
27,0.0710705192759633,0.08096895832568407,5.356792449951172,0.2643831856548786,0.0710705192759633,0.0713515798561275,0.08084324724040926,5.505246996879578,0.26413263380527496,0.0713515798561275
28,0.07064955029636621,0.08092159265652299,5.44871523976326,0.2617071568965912,0.07064955029636621,0.07036997005343437,0.08094225521199405,5.519686162471771,0.2628363184630871,0.07036997005343437
29,0.07068699598312378,0.08081675646826625,5.30096498131752,0.2621141206473112,0.07068699598312378,0.06933511374518275,0.08077348000369966,5.341889798641205,0.2614971976727247,0.06933511374518275
30,0.07109866105020046,0.08107513096183538,5.561204731464386,0.2637181207537651,0.07109866105020046,0.07099831150844693,0.0805772456806153,5.168182998895645,0.2609352543950081,0.07099831150844693
31,0.07232543220743537,0.08050447201821953,5.28936368227005,0.2636283840984106,0.07232543220743537,0.0701370183378458,0.08047711430117488,5.250081479549408,0.2611343339085579,0.0701370183378458
32,0.07156044896692038,0.08102835435420275,5.364320278167725,0.2623814418911934,0.07156044896692038,0.07135177217423916,0.08076362987048924,5.47054648399353,0.26483028568327427,0.07135177217423916
