epoch,train_logmel_l1,train_logmel_mse,train_energy_l1,train_onset_l1,train_loss,val_logmel_l1,val_logmel_mse,val_energy_l1,val_onset_l1,val_loss
1,0.21407620795071125,0.4715287256985903,14.970831155776978,0.6102801114320755,0.21407620795071125,0.09634413942694664,0.06495621334761381,6.126986384391785,0.26161569729447365,0.09634413942694664
2,0.0762821901589632,0.040970202535390854,4.816522121429443,0.20499812811613083,0.0762821901589632,0.06967456080019474,0.031195545569062233,4.948137879371643,0.17823038809001446,0.06967456080019474
3,0.05808422900736332,0.02988167409785092,4.103487312793732,0.17291185818612576,0.05808422900736332,0.05388750694692135,0.027952139731496572,2.969061553478241,0.1695206444710493,0.05388750694692135
4,0.0534060699865222,0.02865725406445563,3.120721399784088,0.17054668627679348,0.0534060699865222,0.0483760591596365,0.029101712629199028,3.2031049132347107,0.16630631685256958,0.0483760591596365
5,0.04913576412945986,0.028308225329965353,3.1725943088531494,0.16810740903019905,0.04913576412945986,0.04711496829986572,0.0296266523655504,3.222162425518036,0.16495586559176445,0.04711496829986572
6,0.0488131414167583,0.030252762604504824,3.4584359228610992,0.16600373107939959,0.0488131414167583,0.05016172677278519,0.028871377231553197,3.3992669582366943,0.17217030189931393,0.05016172677278519
7,0.04877531994134188,0.02899896912276745,3.1274757385253906,0.17062721773982048,0.04877531994134188,0.04507099976763129,0.029895420419052243,3.165366768836975,0.16412672027945518,0.04507099976763129
8,0.04667173605412245,0.02938476810231805,3.2510090470314026,0.16414864733815193,0.04667173605412245,0.044850085861980915,0.02814441849477589,2.946008265018463,0.16565758362412453,0.044850085861980915
9,0.044156087562441826,0.028018073411658406,2.638869285583496,0.16327711939811707,0.044156087562441826,0.04230477614328265,0.028513397090137005,2.7562308311462402,0.16295489855110645,0.04230477614328265
10,0.04539333330467343,0.028373158536851406,3.0368951559066772,0.16418690234422684,0.04539333330467343,0.04254519985988736,0.02885028743185103,3.0463414788246155,0.16210829094052315,0.04254519985988736
11,0.04282167740166187,0.02848736324813217,2.7512278258800507,0.16306486073881388,0.04282167740166187,0.04055875353515148,0.02813807805068791,2.6061595380306244,0.1630744580179453,0.04055875353515148
12,0.04282604157924652,0.029187083360739052,3.1042964458465576,0.16337111312896013,0.04282604157924652,0.03925232542678714,0.02854996733367443,2.6028444468975067,0.1627401728183031,0.03925232542678714
13,0.04001198848709464,0.028619744116440415,2.598696917295456,0.16222256980836391,0.04001198848709464,0.03977900231257081,0.028782699489966035,2.8845779597759247,0.1625540591776371,0.03977900231257081
14,0.03905000491067767,0.028608266729861498,2.760990619659424,0.16255918890237808,0.03905000491067767,0.03978147590532899,0.02859443542547524,2.8894759714603424,0.16242609545588493,0.03978147590532899
15,0.03887546434998512,0.028605223167687654,2.742037534713745,0.1623491495847702,0.03887546434998512,0.038104401901364326,0.028755508130416274,2.7929507195949554,0.16228272952139378,0.038104401901364326
16,0.038871978875249624,0.028851300943642855,2.7364116609096527,0.16222049482166767,0.038871978875249624,0.040656203869730234,0.028424748918041587,2.5443266928195953,0.16254467889666557,0.040656203869730234
17,0.041198024060577154,0.028477374580688775,2.7625451385974884,0.16401568800210953,0.041198024060577154,0.03893824573606253,0.029276894172653556,2.896650582551956,0.16220993921160698,0.03893824573606253
18,0.040859280154109,0.02902774466201663,2.6382378935813904,0.16287300363183022,0.040859280154109,0.04290430946275592,0.028214576188474894,2.8560373187065125,0.1687349323183298,0.04290430946275592
19,0.04221982602030039,0.0283696916885674,2.8468717634677887,0.16713128797709942,0.04221982602030039,0.041487333830446005,0.02941607218235731,2.751995086669922,0.16386792622506618,0.041487333830446005
20,0.04109024116769433,0.029607017757371068,2.966128498315811,0.16375439427793026,0.04109024116769433,0.039234796073287725,0.028369975043460727,2.703065127134323,0.16523888148367405,0.039234796073287725
21,0.040315242018550634,0.028284040512517095,2.596145823597908,0.1657489314675331,0.040315242018550634,0.038969213142991066,0.0285270600579679,2.825451999902725,0.1642358209937811,0.038969213142991066
22,0.039083036594092846,0.02905402146279812,2.85160094499588,0.16326984763145447,0.039083036594092846,0.03932382073253393,0.028761139372363687,2.7064706087112427,0.16256976127624512,0.03932382073253393
23,0.039883977733552456,0.028392253443598747,2.6811065077781677,0.16319936327636242,0.039883977733552456,0.038411703426390886,0.028314622584730387,2.740229696035385,0.16366590559482574,0.038411703426390886
24,0.03924997616559267,0.028308467590250075,2.658598005771637,0.16308652237057686,0.03924997616559267,0.043940882198512554,0.02922043576836586,3.3317906856536865,0.1636815182864666,0.043940882198512554
25,0.042477247305214405,0.02854578709229827,2.778394788503647,0.16404590755701065,0.042477247305214405,0.038188327103853226,0.028933570720255375,2.755246102809906,0.1647423692047596,0.038188327103853226
26,0.03881091624498367,0.028646027552895248,2.663025453686714,0.16516648419201374,0.03881091624498367,0.04061226174235344,0.0287132125813514,2.9864171743392944,0.16635061986744404,0.04061226174235344
