epoch,train_logmel_l1,train_logmel_mse,train_energy_l1,train_onset_l1,train_loss,val_logmel_l1,val_logmel_mse,val_energy_l1,val_onset_l1,val_loss
11,0.06917907577008009,0.07833787053823471,5.311295866966248,0.2549842670559883,0.06917907577008009,0.06857783952727914,0.07690778118558228,5.25699582695961,0.250600378960371,0.06857783952727914
12,0.06838027574121952,0.07523265667259693,5.147388935089111,0.2511603534221649,0.06838027574121952,0.06860541086643934,0.07390615902841091,4.957520574331284,0.24930251948535442,0.06860541086643934
13,0.06863112188875675,0.07342256046831608,5.021152973175049,0.2511910982429981,0.06863112188875675,0.06675156392157078,0.07496636360883713,5.007134974002838,0.24784543551504612,0.06675156392157078
14,0.06755559891462326,0.07746953470632434,5.182259619235992,0.24879596009850502,0.06755559891462326,0.06734864367172122,0.0764092227909714,5.171847701072693,0.24825520440936089,0.06734864367172122
15,0.06688874354586005,0.07535010855644941,5.043041706085205,0.24876470491290092,0.06688874354586005,0.0664718896150589,0.0733995286282152,4.951714128255844,0.24933499097824097,0.0664718896150589
16,0.06752397026866674,0.07249050308018923,4.944134831428528,0.25362298265099525,0.06752397026866674,0.06742983683943748,0.07154941349290311,4.788314878940582,0.24986078217625618,0.06742983683943748
17,0.06726086977869272,0.07334134634584188,4.905480086803436,0.24979618564248085,0.06726086977869272,0.0672763017937541,0.07523279055021703,5.078926473855972,0.2486843578517437,0.0672763017937541
18,0.06701190397143364,0.07565792021341622,5.038536608219147,0.2485012523829937,0.06701190397143364,0.06638777302578092,0.07475332519970834,4.961670815944672,0.24691805429756641,0.06638777302578092
19,0.06734838942065835,0.07422939408570528,5.002639681100845,0.24830801971256733,0.06734838942065835,0.06744097173213959,0.07524147443473339,4.91588231921196,0.2468393910676241,0.06744097173213959
20,0.06754323281347752,0.07538604619912803,4.953220695257187,0.24694136530160904,0.06754323281347752,0.06770400423556566,0.07214321638457477,4.972839951515198,0.24777190387248993,0.06770400423556566
21,0.07255890686064959,0.07139232289046049,5.108295679092407,0.26657863333821297,0.07255890686064959,0.06788755021989346,0.0715176013763994,4.729158937931061,0.2474196795374155,0.06788755021989346
22,0.0678404993377626,0.07397234253585339,4.855300039052963,0.24755331687629223,0.0678404993377626,0.06860784767195582,0.07553920359350741,5.14945113658905,0.24906249716877937,0.06860784767195582
23,0.0688556944951415,0.07817197870463133,5.253401815891266,0.2523460164666176,0.0688556944951415,0.06683602137491107,0.07485639723017812,4.902658581733704,0.24688179045915604,0.06683602137491107
24,0.06753148231655359,0.0716393319889903,4.883241593837738,0.2526961900293827,0.06753148231655359,0.06875204807147384,0.06906899390742183,4.776013374328613,0.25873419269919395,0.06875204807147384
25,0.06883879378437996,0.06965857371687889,4.737903475761414,0.25363342091441154,0.06883879378437996,0.06659478088840842,0.07089736359193921,4.816676467657089,0.2489191982895136,0.06659478088840842
26,0.06643785675987601,0.07156127644702792,4.8690488040447235,0.2466590404510498,0.06643785675987601,0.0677457433193922,0.07754427962936461,5.072937697172165,0.24958423525094986,0.0677457433193922
27,0.06670165294781327,0.07550560845993459,5.0441180765628815,0.24770057201385498,0.06670165294781327,0.0656550033017993,0.07254590233787894,4.82854750752449,0.24676810391247272,0.0656550033017993
28,0.06791351968422532,0.07148085162043571,4.862727135419846,0.25597672536969185,0.06791351968422532,0.06709898030385375,0.06799204694107175,4.691145896911621,0.2557366043329239,0.06709898030385375
29,0.06653269147500396,0.06886384543031454,4.701209127902985,0.25133966468274593,0.06653269147500396,0.06547299772500992,0.07274210930336267,4.86003515124321,0.24607845023274422,0.06547299772500992
30,0.06697779288515449,0.07698348863050342,5.061868607997894,0.24966874346137047,0.06697779288515449,0.06608397560194135,0.0734488912858069,4.965847223997116,0.2450711652636528,0.06608397560194135
31,0.06613823771476746,0.07124630315229297,4.763533413410187,0.24488778412342072,0.06613823771476746,0.06659170147031546,0.06823898246511817,4.566127955913544,0.24494977667927742,0.06659170147031546
32,0.0664443108253181,0.0695091790985316,4.718545436859131,0.24501429125666618,0.0664443108253181,0.06459934124723077,0.07106457860209048,4.724165290594101,0.2434068750590086,0.06459934124723077
33,0.0657343496568501,0.07303320826031268,4.807392418384552,0.24470608495175838,0.0657343496568501,0.06558979256078601,0.0704874302027747,4.772353500127792,0.24432604387402534,0.06558979256078601
34,0.06529901642352343,0.06938803871162236,4.659767508506775,0.2454034574329853,0.06529901642352343,0.06599431158974767,0.0681223759893328,4.437563508749008,0.24423380754888058,0.06599431158974767
35,0.06573409168049693,0.0674014356918633,4.431688576936722,0.24741307273507118,0.06573409168049693,0.06489243265241385,0.06573910592123866,4.470877408981323,0.24968691170215607,0.06489243265241385
36,0.06522952625527978,0.07126796885859221,4.715170651674271,0.24978204630315304,0.06522952625527978,0.06427453551441431,0.07095786021091044,4.759585916996002,0.2464353647083044,0.06427453551441431
37,0.06491772411391139,0.06877357605844736,4.642178013920784,0.24801555275917053,0.06491772411391139,0.06496777758002281,0.06490958342328668,4.226011037826538,0.24544398859143257,0.06496777758002281
38,0.06479059951379895,0.06812070216983557,4.493523597717285,0.24769274704158306,0.06479059951379895,0.06390526052564383,0.06869480456225574,4.64459416270256,0.24597343243658543,0.06390526052564383
39,0.06456395843997598,0.06784000783227384,4.533759415149689,0.24815625324845314,0.06456395843997598,0.06303774006664753,0.06397565011866391,4.182148605585098,0.24437906593084335,0.06303774006664753
40,0.06274827010929585,0.06373160425573587,4.230318784713745,0.24608993530273438,0.06274827010929585,0.06265486450865865,0.0672316865529865,4.498347282409668,0.24425452761352062,0.06265486450865865
41,0.06303956732153893,0.0671577868051827,4.509261310100555,0.24437995627522469,0.06303956732153893,0.062080747447907925,0.06406621867790818,4.383083909749985,0.24317839927971363,0.062080747447907925
42,0.06188413221389055,0.06290013156831264,4.207131654024124,0.24528195708990097,0.06188413221389055,0.061428666580468416,0.060949226608499885,3.994287371635437,0.24486846663057804,0.061428666580468416
43,0.061351658310741186,0.06268539698794484,4.147478148341179,0.24285828694701195,0.061351658310741186,0.060982706025242805,0.06368758389726281,4.293349921703339,0.24238595366477966,0.060982706025242805
44,0.06110941106453538,0.0621787765994668,4.178701758384705,0.24356762319803238,0.06110941106453538,0.060686209704726934,0.06207657232880592,4.1599520444869995,0.24385914579033852,0.060686209704726934
45,0.061295561492443085,0.06294358382001519,4.255086362361908,0.24695826321840286,0.061295561492443085,0.059292325749993324,0.05700638610869646,3.720903843641281,0.24723755195736885,0.059292325749993324
46,0.06308953277766705,0.06222932226955891,4.219327956438065,0.2535504288971424,0.06308953277766705,0.061555881053209305,0.06381582422181964,4.43526628613472,0.24351327307522297,0.061555881053209305
47,0.06190242990851402,0.06567187560722232,4.446446627378464,0.24337441101670265,0.06190242990851402,0.06189736817032099,0.06082694185897708,4.1349649131298065,0.2464759647846222,0.06189736817032099
48,0.06232280284166336,0.05955715896561742,4.048807084560394,0.25226545706391335,0.06232280284166336,0.06147985951974988,0.06089466391131282,4.041576981544495,0.24357092566788197,0.06147985951974988
49,0.06315262406133115,0.06594212038908154,4.527664065361023,0.2441212311387062,0.06315262406133115,0.06167334830388427,0.06153501267544925,4.246686965227127,0.24257679656147957,0.06167334830388427
50,0.06216270476579666,0.058117506094276905,3.8764158487319946,0.24438916519284248,0.06216270476579666,0.060114589519798756,0.05731221265159547,3.695502817630768,0.24198039434850216,0.060114589519798756
51,0.06054022815078497,0.05989039782434702,3.944186747074127,0.2409212440252304,0.06054022815078497,0.060236964374780655,0.061192415188997984,4.11349093914032,0.24047218449413776,0.060236964374780655
52,0.06124392105266452,0.060945668956264853,4.09212064743042,0.24568363279104233,0.06124392105266452,0.059755672700703144,0.06137795723043382,4.131854891777039,0.24129878543317318,0.059755672700703144
53,0.05912734102457762,0.058511266484856606,3.9501622319221497,0.2406037636101246,0.05912734102457762,0.05870109470561147,0.055462940596044064,3.582523286342621,0.2389911524951458,0.05870109470561147
54,0.05979598220437765,0.0541896466165781,3.591167151927948,0.2453952133655548,0.05979598220437765,0.0601281076669693,0.060330592561513186,4.3133304715156555,0.2417213637381792,0.0601281076669693
55,0.059595365542918444,0.06057477532885969,4.23152956366539,0.24127979576587677,0.059595365542918444,0.05905521335080266,0.05312795494683087,3.469798445701599,0.24612104147672653,0.05905521335080266
56,0.05932925548404455,0.05208702106028795,3.360024094581604,0.25239201355725527,0.05932925548404455,0.06082085007801652,0.06371435848996043,4.401308625936508,0.2530134506523609,0.06082085007801652
57,0.062275650911033154,0.06614326732233167,4.5570473074913025,0.25727878510951996,0.062275650911033154,0.05943094938993454,0.056447457522153854,3.931597888469696,0.25566284358501434,0.05943094938993454
58,0.057936671655625105,0.05290873209014535,3.578095257282257,0.24575985968112946,0.057936671655625105,0.0573521233163774,0.04690541443414986,3.001087874174118,0.24397899955511093,0.0573521233163774
59,0.05860545672476292,0.05148245394229889,3.4299620389938354,0.24227652698755264,0.05860545672476292,0.056987452786415815,0.055071014910936356,3.894721269607544,0.2397509329020977,0.056987452786415815
60,0.05812744656577706,0.05355728999711573,3.794334292411804,0.24023929797112942,0.05812744656577706,0.05675642751157284,0.04732994316145778,3.089367151260376,0.24538317136466503,0.05675642751157284
61,0.05685484269633889,0.049029694870114326,3.235017567873001,0.24296514317393303,0.05685484269633889,0.05662674177438021,0.053969910368323326,3.8841463327407837,0.2456534318625927,0.05662674177438021
62,0.05682267062366009,0.049061035271734,3.440305143594742,0.24815275520086288,0.05682267062366009,0.05441967025399208,0.0442468993132934,2.794460505247116,0.24050720036029816,0.05441967025399208
63,0.053325130604207516,0.044979161699302495,2.994190588593483,0.2443114947527647,0.053325130604207516,0.05252797994762659,0.04526795609854162,3.1993318498134613,0.2522985227406025,0.05252797994762659
64,0.0527390749193728,0.04328844649717212,2.8830490708351135,0.2556316051632166,0.0527390749193728,0.051087898667901754,0.04014859348535538,2.7207831740379333,0.24520779959857464,0.051087898667901754
65,0.053514094557613134,0.04419818916358054,2.890494793653488,0.24168626591563225,0.053514094557613134,0.05131789995357394,0.03996046492829919,2.5572687089443207,0.23625071719288826,0.05131789995357394
66,0.05501342285424471,0.04691556771285832,3.080477774143219,0.2380403596907854,0.05501342285424471,0.05618052836507559,0.054712012177333236,4.11853751540184,0.23905478231608868,0.05618052836507559
67,0.05307384952902794,0.043228751979768276,3.03226900100708,0.2402099184691906,0.05307384952902794,0.0527168707922101,0.038955230731517076,2.391473263502121,0.23944632895290852,0.0527168707922101
68,0.05582698993384838,0.05030934000387788,3.4411309361457825,0.2375206146389246,0.05582698993384838,0.05262926500290632,0.03809359623119235,2.4407752752304077,0.24109811149537563,0.05262926500290632
69,0.0524694905616343,0.039927061880007386,2.545462727546692,0.24326463788747787,0.0524694905616343,0.050919727422297,0.04240577085874975,2.981725722551346,0.24925508722662926,0.050919727422297
70,0.05136489728465676,0.041591614950448275,2.896809309720993,0.24527155980467796,0.05136489728465676,0.05005250312387943,0.036429465282708406,2.2518261671066284,0.23808788508176804,0.05005250312387943
71,0.05044292565435171,0.03746183437760919,2.3739042431116104,0.24115003272891045,0.05044292565435171,0.049373787362128496,0.03622063738293946,2.5083862245082855,0.23693573661148548,0.049373787362128496
72,0.04976746533066034,0.037653207778930664,2.5705915689468384,0.2384184617549181,0.04976746533066034,0.049129064194858074,0.036832523765042424,2.39793998003006,0.24041268415749073,0.049129064194858074
73,0.049699118826538324,0.038878615479916334,2.7641951739788055,0.23722665384411812,0.049699118826538324,0.048589364159852266,0.03490597475320101,2.2617437839508057,0.23434694483876228,0.048589364159852266
74,0.05022894171997905,0.03423796524293721,2.1425078213214874,0.23845872655510902,0.05022894171997905,0.05309196235612035,0.04608395346440375,3.521893262863159,0.2363448329269886,0.05309196235612035
75,0.053161353804171085,0.04386044526472688,3.4036945104599,0.2363005429506302,0.053161353804171085,0.049995262175798416,0.03620517312083393,2.1896780729293823,0.2398430723696947,0.049995262175798416
76,0.052204555831849575,0.038713805144652724,2.397662788629532,0.24064149521291256,0.052204555831849575,0.049592150375247,0.03775061888154596,2.526769518852234,0.23418576456606388,0.049592150375247
77,0.05138297379016876,0.03851733426563442,2.8089570105075836,0.23502218537032604,0.05138297379016876,0.04894954990595579,0.03863189904950559,2.7318806648254395,0.23872795142233372,0.04894954990595579
78,0.05175804952159524,0.04393049527425319,3.1278088092803955,0.24753331951797009,0.05175804952159524,0.04967886675149202,0.038548612501472235,2.631594866514206,0.2433713860809803,0.04967886675149202
79,0.05100220628082752,0.03804229409433901,2.557605355978012,0.2400620598345995,0.05100220628082752,0.054074471816420555,0.048265830730088055,3.4036932438611984,0.23423675820231438,0.054074471816420555
80,0.053467702120542526,0.04617855232208967,3.209552377462387,0.23332630097866058,0.053467702120542526,0.05946861952543259,0.04256488289684057,2.5896541476249695,0.2561521902680397,0.05946861952543259
81,0.05352817848324776,0.03818281181156635,2.3947686851024628,0.2400328852236271,0.05352817848324776,0.05290957307443023,0.047551477095112205,3.602070927619934,0.2330507431179285,0.05290957307443023
82,0.05291666276752949,0.04639994027093053,3.448062002658844,0.23427078500390053,0.05291666276752949,0.051439452450722456,0.039723060792312026,2.701572060585022,0.240057535469532,0.051439452450722456
83,0.0511988359503448,0.036990310065448284,2.383912906050682,0.23932986706495285,0.0511988359503448,0.04860191000625491,0.03730937174987048,2.581786870956421,0.23464628867805004,0.04860191000625491
84,0.048793311696499586,0.03847472299821675,2.70844829082489,0.23275921493768692,0.048793311696499586,0.04809324303641915,0.0369767767842859,2.6981847286224365,0.23178787529468536,0.04809324303641915
85,0.04822797141969204,0.03536832635290921,2.4188771843910217,0.2376694232225418,0.04822797141969204,0.04734852444380522,0.033279502182267606,2.013985961675644,0.23196000792086124,0.04734852444380522
86,0.04802094819024205,0.03456091298721731,2.1070460975170135,0.23385711386799812,0.04802094819024205,0.04658061405643821,0.03459492954425514,2.4692838191986084,0.2387146633118391,0.04658061405643821
87,0.04735751519910991,0.03507880715187639,2.3997985124588013,0.24155206978321075,0.04735751519910991,0.04762967536225915,0.033560055191628635,2.009458303451538,0.2394509930163622,0.04762967536225915
88,0.04713274911046028,0.03536143619567156,2.4413155615329742,0.23562536016106606,0.04713274911046028,0.048393347300589085,0.0370593995321542,2.434191554784775,0.23145405761897564,0.048393347300589085
89,0.04778682626783848,0.03468693280592561,2.180885225534439,0.22942430898547173,0.04778682626783848,0.046048339921981096,0.03273104317486286,2.035455822944641,0.22834844700992107,0.046048339921981096
90,0.04628958227112889,0.03337109764106572,2.134277045726776,0.22821377031505108,0.04628958227112889,0.04600255889818072,0.03467667812947184,2.4987303018569946,0.22729801386594772,0.04600255889818072
91,0.046734726056456566,0.03415124258026481,2.4173609018325806,0.22684949077665806,0.046734726056456566,0.04501776024699211,0.03165855596307665,2.1028593480587006,0.22647526115179062,0.04501776024699211
92,0.04666644474491477,0.03529545641504228,2.424002766609192,0.22990583069622517,0.04666644474491477,0.045412661973387,0.031508397427387536,1.9393028020858765,0.22727062739431858,0.045412661973387
93,0.04642548505216837,0.03038648865185678,1.696982741355896,0.22835178580135107,0.04642548505216837,0.04531649546697736,0.03168307978194207,2.143042176961899,0.22492601908743382,0.04531649546697736
94,0.04639530647546053,0.03410044824704528,2.575989067554474,0.2250026799738407,0.04639530647546053,0.04596086172387004,0.03205652430187911,2.230750784277916,0.2242039293050766,0.04596086172387004
95,0.04645611345767975,0.03236202849075198,2.2242128551006317,0.22402873635292053,0.04645611345767975,0.04641183279454708,0.0355545065831393,2.76578152179718,0.22831270471215248,0.04641183279454708
96,0.04614450549706817,0.03464425075799227,2.559151768684387,0.22803223505616188,0.04614450549706817,0.04519863333553076,0.030273740529082716,1.840758204460144,0.22532571107149124,0.04519863333553076
97,0.04539854871109128,0.030283665983006358,1.8025530278682709,0.22602685261517763,0.04539854871109128,0.044654575642198324,0.030992927378974855,2.155434250831604,0.22672884166240692,0.044654575642198324
98,0.04476019833236933,0.031676432117819786,2.2507128417491913,0.22870805114507675,0.04476019833236933,0.04455946385860443,0.029838296468369663,1.87849460542202,0.22797781974077225,0.04455946385860443
99,0.04446764662861824,0.02991542045492679,1.8607830554246902,0.22698731906712055,0.04446764662861824,0.04379015788435936,0.03033378953114152,2.099064350128174,0.22479787096381187,0.04379015788435936
100,0.044138562399894,0.030284698121249676,2.1368337273597717,0.2240644469857216,0.044138562399894,0.04331093840301037,0.028392563108354807,1.8250640034675598,0.22197547182440758,0.04331093840301037
101,0.043468098156154156,0.02850393671542406,1.8107619285583496,0.22296803444623947,0.043468098156154156,0.04285192582756281,0.028889420093037188,1.9537775963544846,0.22313978895545006,0.04285192582756281
102,0.04298804048448801,0.028907514177262783,1.8987395763397217,0.2249903418123722,0.04298804048448801,0.04300521779805422,0.027834161184728146,1.652011826634407,0.22399878315627575,0.04300521779805422
103,0.043035597540438175,0.02846116479486227,1.7737804055213928,0.2237865813076496,0.043035597540438175,0.04323014337569475,0.030033877701498568,2.134099394083023,0.22439974546432495,0.04323014337569475
104,0.042946770787239075,0.02899452392011881,1.931378424167633,0.22478671930730343,0.042946770787239075,0.04230382270179689,0.02740429586265236,1.7009027004241943,0.22375324182212353,0.04230382270179689
105,0.04206894850358367,0.027452670270577073,1.8101202547550201,0.22268165834248066,0.04206894850358367,0.04237886285409331,0.027799652656540275,1.8748282194137573,0.22294598072767258,0.04237886285409331
106,0.04250543052330613,0.02679188153706491,1.5893440693616867,0.2225689310580492,0.04250543052330613,0.04158277763053775,0.027108221547678113,1.8381935358047485,0.22186455130577087,0.04158277763053775
107,0.04242631699889898,0.027911396231502295,1.8660994917154312,0.22152375057339668,0.04242631699889898,0.04193138470873237,0.027987331617623568,2.12621009349823,0.22039041481912136,0.04193138470873237
108,0.04247425589710474,0.029229249339550734,2.17860546708107,0.22146163135766983,0.04247425589710474,0.04193142242729664,0.02525236608926207,1.4222919046878815,0.22035498544573784,0.04193142242729664
109,0.041801795829087496,0.02572555188089609,1.5038333237171173,0.2228480987250805,0.041801795829087496,0.04137597093358636,0.02754098584409803,2.075921803712845,0.22307470254600048,0.04137597093358636
110,0.04126813588663936,0.026936239562928677,1.847799390554428,0.2202880121767521,0.04126813588663936,0.041010670363903046,0.02577765181194991,1.6629462540149689,0.22005770355463028,0.041010670363903046
111,0.04119458980858326,0.02583016618154943,1.7150771766901016,0.22178736701607704,0.04119458980858326,0.04102543508633971,0.02503507910296321,1.6979951858520508,0.22428943030536175,0.04102543508633971
112,0.04106600256636739,0.02528047701343894,1.6425294876098633,0.22398242354393005,0.04106600256636739,0.04151385510340333,0.0268131383927539,1.920860767364502,0.2213961873203516,0.04151385510340333
113,0.041563430335372686,0.026669876649975777,1.9010757207870483,0.22074449062347412,0.041563430335372686,0.04219426913186908,0.025741161196492612,1.5859531164169312,0.22042851708829403,0.04219426913186908
114,0.04191670473664999,0.025460820295847952,1.5971406251192093,0.21960989944636822,0.04191670473664999,0.0445062262006104,0.03184349031653255,2.5666429102420807,0.22263678722083569,0.0445062262006104
115,0.044740627985447645,0.03205178235657513,2.5661580562591553,0.22426730580627918,0.044740627985447645,0.045255702920258045,0.02850136684719473,1.5797438472509384,0.22430727817118168,0.045255702920258045
116,0.04461825219914317,0.028559056809172034,1.6497209668159485,0.22469035349786282,0.04461825219914317,0.0447535733692348,0.03172560746315867,2.135520502924919,0.2233998142182827,0.0447535733692348
117,0.04446806595660746,0.031158777070231736,2.105174571275711,0.22287923377007246,0.04446806595660746,0.04410512652248144,0.029125135974027216,2.016462594270706,0.2209000550210476,0.04410512652248144
118,0.04476545657962561,0.029157377080991864,1.9310020506381989,0.22071267291903496,0.04476545657962561,0.042754116002470255,0.02806275151669979,2.182738095521927,0.22225248627364635,0.042754116002470255
119,0.04483533836901188,0.030293810181319714,1.9658485651016235,0.22125648148357868,0.04483533836901188,0.04571841284632683,0.02761075831949711,1.7665244936943054,0.2223768476396799,0.04571841284632683
120,0.043372817570343614,0.027218306786380708,1.8909129202365875,0.22385174036026,0.043372817570343614,0.04309852048754692,0.02804000920150429,1.912382960319519,0.2228139266371727,0.04309852048754692
121,0.04364665923640132,0.0275362340034917,1.6443734914064407,0.22288853395730257,0.04364665923640132,0.042574640829116106,0.02770503074862063,2.2463331818580627,0.2209155224263668,0.042574640829116106
122,0.044234611093997955,0.03078278200700879,2.4946181774139404,0.22262512147426605,0.044234611093997955,0.04385291086509824,0.02899617049843073,1.9102020263671875,0.22430597431957722,0.04385291086509824
123,0.04421374201774597,0.027149258414283395,1.673975020647049,0.22754350677132607,0.04421374201774597,0.040984639432281256,0.025628191186115146,1.7148397266864777,0.23009561747312546,0.040984639432281256
124,0.04254233464598656,0.02807078091427684,2.1311658322811127,0.2304871566593647,0.04254233464598656,0.041693727020174265,0.02632525679655373,1.9828974157571793,0.22172531485557556,0.041693727020174265
125,0.041648217011243105,0.025549290468916297,1.7506714910268784,0.22103671915829182,0.041648217011243105,0.04071504808962345,0.02435069775674492,1.5329087376594543,0.21708380803465843,0.04071504808962345
126,0.04168862523511052,0.025129656307399273,1.6843501031398773,0.2192581109702587,0.04168862523511052,0.04050027625635266,0.023709187633357942,1.6134943068027496,0.22009778022766113,0.04050027625635266
127,0.04061244102194905,0.023968445137143135,1.5771752893924713,0.21850303933024406,0.04061244102194905,0.03995663346722722,0.024475587182678282,1.827633336186409,0.2164773792028427,0.03995663346722722
128,0.040696145966649055,0.02400214981753379,1.8302142918109894,0.2180970050394535,0.040696145966649055,0.03957277932204306,0.02272584440652281,1.3197547793388367,0.2173384316265583,0.03957277932204306
129,0.040101789869368076,0.023815209977328777,1.5112332105636597,0.21825170144438744,0.040101789869368076,0.03951396141201258,0.023441881872713566,1.7548223584890366,0.22604228369891644,0.03951396141201258
130,0.03922585863620043,0.02315930323675275,1.7076107859611511,0.22734075784683228,0.03922585863620043,0.039018685929477215,0.022443553782068193,1.4814058244228363,0.21917124465107918,0.039018685929477215
131,0.0390931461006403,0.022478668484836817,1.505947858095169,0.21869930252432823,0.0390931461006403,0.03820804180577397,0.022770150913856924,1.6889276057481766,0.2161138765513897,0.03820804180577397
132,0.038682584185153246,0.022959608118981123,1.5454763919115067,0.21612962055951357,0.038682584185153246,0.03828114038333297,0.02134890330489725,1.3849837481975555,0.21480830013751984,0.03828114038333297
133,0.03865300677716732,0.022242020815610886,1.5542247295379639,0.21557042747735977,0.03865300677716732,0.03777402266860008,0.0217095953412354,1.5179474204778671,0.2157940659672022,0.03777402266860008
134,0.0388514855876565,0.022893262095749378,1.7193093001842499,0.21809301152825356,0.0388514855876565,0.037935786647722125,0.02110335323959589,1.2959281951189041,0.22061237320303917,0.037935786647722125
135,0.03818358201533556,0.021328083123080432,1.3063976019620895,0.2200588472187519,0.03818358201533556,0.039723994908854365,0.02401206933427602,1.8534886240959167,0.2228971105068922,0.039723994908854365
136,0.0391111655626446,0.02317381778266281,1.7853685468435287,0.21981126070022583,0.0391111655626446,0.0385007921140641,0.021459000068716705,1.4085496217012405,0.21515990979969501,0.0385007921140641
137,0.039172123884782195,0.022999963955953717,1.6521612256765366,0.21605709567666054,0.039172123884782195,0.04105083993636072,0.0266632140846923,2.1364326775074005,0.2152969166636467,0.04105083993636072
138,0.040834158193320036,0.025142870377749205,1.7902587056159973,0.2159149255603552,0.040834158193320036,0.039994461461901665,0.022365461685694754,1.3427803665399551,0.2215625550597906,0.039994461461901665
139,0.0402780796866864,0.023767142789438367,1.7234298288822174,0.22431139834225178,0.0402780796866864,0.03905032854527235,0.02267765998840332,1.4808522909879684,0.21830009669065475,0.03905032854527235
140,0.03947075759060681,0.022901720367372036,1.511314019560814,0.21576022543013096,0.03947075759060681,0.03932177717797458,0.023584050708450377,2.00455504655838,0.21398215927183628,0.03932177717797458
141,0.039541755337268114,0.02306181751191616,1.8543745279312134,0.21494323760271072,0.039541755337268114,0.03848537360318005,0.021753077511675656,1.4493336975574493,0.21487843245267868,0.03848537360318005
142,0.038725480902940035,0.02220711309928447,1.5333684384822845,0.2182031162083149,0.038725480902940035,0.03868573438376188,0.022858902462758124,1.9896936118602753,0.2192774247378111,0.03868573438376188
143,0.038263145834207535,0.022488540271297097,1.7982264161109924,0.21680466458201408,0.038263145834207535,0.0381624863948673,0.020334804663434625,1.2159723192453384,0.21703667379915714,0.0381624863948673
144,0.03890391904860735,0.021900362567976117,1.4439333379268646,0.21816151961684227,0.03890391904860735,0.03945984784513712,0.02434136508964002,2.1909448504447937,0.2199080903083086,0.03945984784513712
145,0.03920632554218173,0.02348465984687209,1.9957144558429718,0.21514540538191795,0.03920632554218173,0.040369796101003885,0.021640891791321337,1.3460775166749954,0.21609102562069893,0.040369796101003885
146,0.03962154849432409,0.021583600318990648,1.3902816623449326,0.2144828401505947,0.03962154849432409,0.04029498482123017,0.025678654434159398,2.4688920080661774,0.22331569716334343,0.04029498482123017
147,0.04047818388789892,0.02566612558439374,2.4263592958450317,0.22315522655844688,0.04047818388789892,0.03903570398688316,0.020822135847993195,1.4595794975757599,0.2180611677467823,0.03903570398688316
148,0.03978446125984192,0.02134215086698532,1.5413267612457275,0.21792374923825264,0.03978446125984192,0.0396802534814924,0.024008517037145793,2.0919104367494583,0.21774323098361492,0.0396802534814924
149,0.043271170696243644,0.028604181250557303,2.517973780632019,0.21963516157120466,0.043271170696243644,0.04101462382823229,0.022756925434805453,1.3413912057876587,0.21660679578781128,0.04101462382823229
150,0.04337155632674694,0.0248818916734308,1.3567995876073837,0.22143229469656944,0.04337155632674694,0.04105750750750303,0.025373540702275932,2.1418258249759674,0.22266962006688118,0.04105750750750303
151,0.044055098202079535,0.029747686814516783,2.3873579502105713,0.22437778860330582,0.044055098202079535,0.04327533720061183,0.025173351517878473,1.609386295080185,0.2216922491788864,0.04327533720061183
152,0.04272584756836295,0.02395391697064042,1.5805047154426575,0.22305749729275703,0.04272584756836295,0.04158964613452554,0.024513965821824968,1.7112071514129639,0.2263717819005251,0.04158964613452554
