epoch,train_stft_l1,train_stft_mse,train_energy_l1,train_onset_l1,train_loss,val_stft_l1,val_stft_mse,val_energy_l1,val_onset_l1,val_loss
22,0.04866356546804309,0.021295398353785275,0.024152849497646095,0.001930762860691175,0.11695749605745077,0.047766566887497905,0.021630634665489198,0.02510521080158651,0.0018686683725100011,0.11708223892748355
23,0.04857401653304696,0.021224401078000665,0.02399740813858807,0.0019291667916812004,0.11680884333997965,0.04693980482593179,0.021583967551589013,0.024847733607515694,0.001869397449772805,0.1172914626300335
24,0.04848318630717695,0.021160135565232486,0.023884076138027014,0.00192686686294619,0.11659709018915891,0.04680772720649838,0.02168511754460633,0.02529050008766353,0.001854149901191704,0.11757841759920121
25,0.04847749371938408,0.021158996907714753,0.023934803714975715,0.0019280108623439447,0.11661649241000414,0.047756871834397314,0.02158013280108571,0.02466536614112556,0.001850408761529252,0.1163532750159502
26,0.04837630869299173,0.021054119675792755,0.023804510439559817,0.001925959050655365,0.11633714226335287,0.051469475522637365,0.02296811392530799,0.02764602167904377,0.0018660065410658717,0.11944165563583374
27,0.04836661933846772,0.02108915454223752,0.02378993170391768,0.0019256397287361325,0.11628454497754574,0.04985350351780653,0.02204188070073724,0.026074672687798738,0.001858642317703925,0.11697715309262276
28,0.04822121243216097,0.020950458990037443,0.02358958571795374,0.001925948099605739,0.1158272367477417,0.0495193578414619,0.02226249353867024,0.026002051586285234,0.0018752698997268453,0.11724376146495342
29,0.048241907954216005,0.020973480106331408,0.023697970137558876,0.0019240858629345893,0.11603339982926845,0.0479253446534276,0.021640091770328582,0.02474150170944631,0.0018655758637469262,0.1165271284133196
30,0.04817586930170655,0.020918218055926262,0.023583236713148655,0.0019232529634376988,0.11594892720580101,0.049004385311156515,0.02234239159524441,0.025236706076189875,0.0018635145789012313,0.1175363255739212
31,0.048138824785500765,0.020868174238689245,0.02353032243922353,0.0019244137276429683,0.11577357697188854,0.04929049672931433,0.022501739671453833,0.025720204584300518,0.0018739522862015292,0.11733000268042088
32,0.04807303437851369,0.020833558392897248,0.023452455973997713,0.001923009610711597,0.1156472056388855,0.04728458749875426,0.021557277173735203,0.02466045343503356,0.0018511277341749519,0.11636662317812443
33,0.04802051537446678,0.02079581420291215,0.023352827191539107,0.001921601841179654,0.11547412030547857,0.04965383314341307,0.022260619942098856,0.02642195501923561,0.001874266225961037,0.11729792588949203
