epoch,train_stft_l1,train_stft_mse,train_energy_l1,train_onset_l1,train_spectral_convergence,train_loss,val_stft_l1,val_stft_mse,val_energy_l1,val_onset_l1,val_spectral_convergence,val_loss,val_base_stft_l1,val_base_stft_mse,val_base_energy_l1,val_base_onset_l1,val_base_spectral_convergence,val_base_loss
41,0.02814756380394101,0.009443577262572944,0.008121883729472756,0.0013574945332948118,0.4366067424416542,0.049977900460362434,0.028059047646820545,0.009276015684008598,0.00785491755232215,0.0013576690689660609,0.43362919986248016,0.0497405081987381,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
42,0.028136695735156536,0.009320165496319532,0.007641040487214923,0.0013565332628786564,0.44754012674093246,0.050513701513409615,0.02788425562903285,0.009096383699215949,0.007611994864419103,0.0013594418269349262,0.42463092505931854,0.049115803092718124,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
43,0.02812170283868909,0.009258194477297366,0.007844741339795291,0.0013607552682515234,0.4352113753557205,0.04988227132707834,0.0281252502463758,0.009426018921658397,0.007280027028173208,0.001357299232040532,0.4239071309566498,0.049320606514811516,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
44,0.028038821183145046,0.009251624927856028,0.007292908849194646,0.0013552109303418547,0.43945301324129105,0.05001147277653217,0.02781811309978366,0.00901861721649766,0.007424571900628507,0.0013567785208579153,0.41780150681734085,0.04870818927884102,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
45,0.027872432954609394,0.009207782335579395,0.007737421663478017,0.001360032067168504,0.42577291280031204,0.049161079339683056,0.027686496265232563,0.009153462713584304,0.007505532004870474,0.0013585785927716643,0.4150683432817459,0.04843991436064243,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
46,0.027668050955981016,0.009026255109347403,0.007589753717184067,0.0013572999159805477,0.43157558143138885,0.0492468299344182,0.027645279187709093,0.00896223506424576,0.0071802305756136775,0.001354792359052226,0.40875254571437836,0.04808290675282478,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
47,0.027795379515737295,0.009059748379513621,0.007244110805913806,0.0013548423012252897,0.40919244289398193,0.04825500212609768,0.027668298687785864,0.009012428810819983,0.007473091944120824,0.0013574641197919846,0.41658965498209,0.04849778115749359,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
48,0.02768671466037631,0.009083242272026837,0.007809841772541404,0.0013592838658951223,0.41592180728912354,0.048482805490493774,0.027500369120389223,0.008816919289529324,0.007489295210689306,0.0013562981475843117,0.40474437177181244,0.04773758910596371,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
49,0.02774723945185542,0.008907778072170913,0.007476104772649705,0.001355480868369341,0.4115353003144264,0.048324004746973515,0.02752777747809887,0.008789771236479282,0.007173414924181998,0.001357430752250366,0.399045966565609,0.0474800756201148,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
50,0.02753827441483736,0.008904299698770046,0.0074690672336146235,0.0013572218012996018,0.40598027408123016,0.04783728811889887,0.027453626971691847,0.008792345179244876,0.0075920248636975884,0.001357723682303913,0.39606422185897827,0.04725683853030205,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
51,0.027472492773085833,0.008813609601929784,0.007079111295752227,0.001357213594019413,0.4025696739554405,0.04760097712278366,0.027602020651102066,0.00890852662269026,0.007090096361935139,0.0013549089489970356,0.3924567922949791,0.047224859707057476,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
52,0.02754106279462576,0.008882308029569685,0.007829279755242169,0.0013561807572841644,0.4101778566837311,0.04804995562881231,0.027351247612386942,0.008679515914991498,0.0073615460423752666,0.0013539847859647125,0.401301272213459,0.04741631168872118,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
53,0.027424327097833157,0.008811562089249492,0.007336798240430653,0.0013558012142311782,0.40635575354099274,0.04774211626499891,0.02727757953107357,0.008653530851006508,0.007111143902875483,0.001356490611215122,0.3956955671310425,0.047062357887625694,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
54,0.027406918816268444,0.008652635617181659,0.0071432217955589294,0.0013541480002459139,0.4114520102739334,0.04797951877117157,0.027547612320631742,0.008857260807417333,0.007183227222412825,0.0013555687328334898,0.40013328194618225,0.04755427595227957,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
55,0.027647253591567278,0.008945904672145844,0.007673079147934914,0.0013572726165875793,0.40827325731515884,0.04806091729551554,0.0274056363850832,0.008755146875046194,0.00786945060826838,0.0013625900173792616,0.39555802196264267,0.04718353692442179,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
56,0.027553796768188477,0.008887780830264091,0.007515819161199033,0.0013596003991551697,0.40972039848566055,0.048039818182587624,0.02737616328522563,0.008667009766213596,0.007073236396536231,0.0013511779688997194,0.3968118578195572,0.04721675626933575,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
57,0.027446122840046883,0.008708008215762675,0.007546470733359456,0.0013543046661652625,0.4103459045290947,0.04796341713517904,0.027372454293072224,0.008866812335327268,0.007301931735128164,0.0013567369896918535,0.4057319834828377,0.04765905346721411,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
58,0.02742976089939475,0.00880406133364886,0.007157204556278884,0.0013580707309301943,0.40467242151498795,0.04766338225454092,0.027190619148314,0.008487798157148063,0.00712440290953964,0.0013562688400270417,0.3873138800263405,0.04655631352216005,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
59,0.02718032570555806,0.008522960473783314,0.007218702579848468,0.001355011758278124,0.3889881670475006,0.046629736199975014,0.026941472431644797,0.008495508460327983,0.007252484676428139,0.0013546645495807752,0.3817126750946045,0.046027107164263725,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
60,0.027049509808421135,0.00852304045110941,0.007285760948434472,0.0013545504480134696,0.38723114877939224,0.046411069110035896,0.026812601136043668,0.008328364579938352,0.006968968780711293,0.0013556971243815497,0.37694643437862396,0.04565992299467325,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
61,0.026934337336570024,0.008380788727663457,0.007092647370882332,0.001355829939711839,0.38731467723846436,0.0463000712916255,0.02684611827135086,0.008363715431187302,0.006876589497551322,0.0013531878794310614,0.36904770880937576,0.04529850371181965,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
62,0.02691303100436926,0.00838292099069804,0.006895150174386799,0.0013531743607018143,0.38033120334148407,0.04592959117144346,0.026523630134761333,0.00814061431447044,0.00692198658362031,0.0013503323280019686,0.3664671406149864,0.044846988283097744,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
63,0.02675732411444187,0.008305376628413796,0.006944817723706365,0.0013514334277715534,0.37812595069408417,0.045663622207939625,0.02648888062685728,0.008123393403366208,0.00692639360204339,0.0013556833728216588,0.3641052022576332,0.044694141484797,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
64,0.02662638435140252,0.008180972770787776,0.006941797095350921,0.0013548546703532338,0.38636406511068344,0.045944588258862495,0.026565755950286984,0.00825595494825393,0.00692899408750236,0.0013518745545297861,0.36795172095298767,0.044963342137634754,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
65,0.026552613358944654,0.008198738796636462,0.007085890043526888,0.0013524415844585747,0.3817930519580841,0.04564226604998112,0.02673767344094813,0.008217735565267503,0.006758189876563847,0.0013543064706027508,0.36795350164175034,0.04513535089790821,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
66,0.026860789861530066,0.008262594696134329,0.00697187939658761,0.0013534469180740416,0.37863948941230774,0.04579276405274868,0.02688278630375862,0.008277748944237828,0.006662769475951791,0.0013494451850419864,0.381160244345665,0.045940798707306385,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
67,0.026569973677396774,0.008195977774448693,0.006789274630136788,0.0013535271573346108,0.3827201724052429,0.045705982483923435,0.026394895976409316,0.008119374397210777,0.007672590319998562,0.0013577444333350286,0.37405042350292206,0.04509741812944412,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
68,0.026500097010284662,0.008121056016534567,0.007101537776179612,0.001356794557068497,0.38457736372947693,0.045728965662419796,0.026413070503622293,0.007953678781632334,0.006416659685783088,0.0013533462333725765,0.3662619963288307,0.044726171530783176,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
69,0.02636040234938264,0.00799674226436764,0.006777690374292433,0.001354358741082251,0.36931854486465454,0.04482632875442505,0.026245563058182597,0.008004055765923113,0.006634674151428044,0.0013571032468462363,0.364596888422966,0.044475406408309937,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
70,0.026262229774147272,0.007987256161868572,0.006745889317244291,0.0013575372868217528,0.36788537353277206,0.04465649928897619,0.026145177194848657,0.007892130932305008,0.006383670028299093,0.0013508923002518713,0.3639763295650482,0.04434399493038654,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
71,0.026295752730220556,0.007954060449264944,0.006616663653403521,0.0013535531761590391,0.3714732974767685,0.04486941732466221,0.02623187005519867,0.007882293371949345,0.006536253960803151,0.0013529996504075825,0.35858988016843796,0.0441613644361496,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
72,0.02641200227662921,0.007937311311252415,0.006744934944435954,0.0013538205530494452,0.3729948028922081,0.0450617428869009,0.026129503035917878,0.007856896729208529,0.0067949178628623486,0.001351957136648707,0.35735585540533066,0.04399729613214731,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
73,0.026082917116582394,0.007861403631977737,0.007040365831926465,0.0013547988783102483,0.3589404299855232,0.044029938988387585,0.026072818553075194,0.007758306572213769,0.006278064684011042,0.0013560149818658829,0.34839996695518494,0.0434928173199296,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
74,0.026316300965845585,0.007831967901438475,0.006701545440591872,0.0013554429460782558,0.35611317306756973,0.044121960178017616,0.025903291534632444,0.007722783018834889,0.006314727710559964,0.0013535585021600127,0.35334647446870804,0.04357061628252268,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
75,0.0259422161616385,0.0077911256812512875,0.006799637107178569,0.001355023094220087,0.3588438034057617,0.04388440679758787,0.025841069407761097,0.0076577442814596,0.006310304976068437,0.0013527242263080552,0.3497926592826843,0.04333070293068886,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
76,0.026152641512453556,0.007755068130791187,0.006925887078978121,0.0013525419926736504,0.35320044308900833,0.04381266422569752,0.025748544838279486,0.007573300274088979,0.006710845045745373,0.0013509232812793925,0.34878958761692047,0.043188026174902916,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
77,0.026003277860581875,0.007748744683340192,0.006667176727205515,0.0013511432916857302,0.3596063181757927,0.04398359451442957,0.025690162321552634,0.007540983322542161,0.006393952178768814,0.0013518790947273374,0.3433014452457428,0.04285523574799299,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
78,0.025812565349042416,0.007569611305370927,0.006260624271817505,0.0013513902958948165,0.35367199778556824,0.04349616542458534,0.025440119905397296,0.007365204452071339,0.006260124035179615,0.0013518756459234282,0.338693268597126,0.04237478319555521,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
79,0.025573301129043102,0.007486218120902777,0.006643519620411098,0.0013527505216188729,0.3487000912427902,0.04300830606371164,0.02547174086794257,0.007424651528708637,0.006228415411897004,0.001349666024907492,0.34220554679632187,0.04258201830089092,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
80,0.025532383006066084,0.007413282059133053,0.00617376109585166,0.0013506132527254522,0.34570199996232986,0.042817482724785805,0.02537418343126774,0.0073665742529556155,0.0061293174512684345,0.0013544669200200588,0.33844152837991714,0.042296258732676506,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
81,0.02546435361728072,0.007399914204142988,0.0062767756171524525,0.001355850079562515,0.34354857355356216,0.04264178313314915,0.02561735874041915,0.007408556411974132,0.00586409296374768,0.0013530107244150713,0.33894653618335724,0.04256468499079347,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
82,0.025644596200436354,0.007430435391142964,0.00603765225969255,0.0013544339453801513,0.34093082696199417,0.042691138572990894,0.02524139592424035,0.0072426453698426485,0.006665030959993601,0.0013569575821748003,0.3379112258553505,0.04213695880025625,0.03153642825782299,0.010831114836037159,0.00959892338141799,0.0013756426778854802,0.5018264576792717,0.05662775132805109
